,Season,Difference,away,home,score,week,winner,homeATT,homeMID,homeDEF,homeOVR,awayATT,awayMID,awayDEF,awayOVR,homeworth,homeage,awayworth,awayage,homesupport,awaysupport
480,2015.0,0.0,MEDIPOL BAŞAKŞEHIR FK,BURSASPOR,3 - 3,20.0,Draw,71.0,72.0,72.0,72.0,69.0,72.0,71.0,71.0,89.38,23.9,48.0,26.3,11245.0,2716.0
481,2015.0,-1.0,MERSIN IDMANYURDU,KAYSERISPOR,0 - 1,20.0,away,71.0,69.0,68.0,69.0,72.0,67.0,66.0,67.0,35.55,24.4,22.7,25.0,4251.0,5116.0
482,2015.0,4.0,GAZIANTEPSPOR,BEŞIKTAŞ A.Ş.,4 - 0,20.0,home,79.0,77.0,75.0,77.0,69.0,68.0,69.0,69.0,135.3,24.5,36.68,23.5,18668.0,3065.0
483,2015.0,0.0,ESKIŞEHIRSPOR,ÇAYKUR RIZESPOR A.Ş.,1 - 1,20.0,Draw,71.0,68.0,69.0,69.0,68.0,68.0,68.0,68.0,32.63,24.3,48.63,23.9,3314.0,6815.0
484,2015.0,1.0,TRABZONSPOR A.Ş.,AKHISAR BELEDIYE GENÇLIK VE SPOR,2 - 1,20.0,home,71.0,70.0,69.0,70.0,76.0,70.0,72.0,73.0,35.95,26.9,128.6,23.5,2394.0,7696.0
485,2015.0,-1.0,GENÇLERBIRLIĞI,KASIMPAŞA A.Ş.,0 - 1,20.0,away,72.0,69.0,71.0,70.0,74.0,70.0,70.0,70.0,48.7,25.1,42.85,25.4,1950.0,2565.0
486,2015.0,2.0,KASIMPAŞA A.Ş.,FENERBAHÇE A.Ş.,3 - 1,21.0,home,79.0,76.0,76.0,77.0,72.0,69.0,71.0,70.0,195.38,24.5,48.7,25.1,28589.0,1950.0
487,2015.0,1.0,GALATASARAY A.Ş.,MERSIN IDMANYURDU,2 - 1,21.0,home,72.0,67.0,66.0,67.0,70.0,75.0,73.0,75.0,22.7,25.0,136.0,25.6,5116.0,18996.0
488,2015.0,2.0,BURSASPOR,GENÇLERBIRLIĞI,2 - 0,21.0,home,74.0,70.0,70.0,70.0,71.0,72.0,72.0,72.0,42.85,25.4,89.38,23.9,2565.0,11245.0
489,2015.0,0.0,OSMANLISPOR FUTBOL KULÜBÜ,TORKU KONYASPOR,1 - 1,21.0,Draw,69.0,72.0,69.0,70.0,71.0,72.0,69.0,71.0,33.7,25.8,43.43,26.6,15871.0,4186.0
490,2015.0,1.0,ÇAYKUR RIZESPOR A.Ş.,MEDICANA SIVASSPOR,2 - 1,21.0,home,67.0,67.0,69.0,68.0,71.0,68.0,69.0,69.0,42.05,27.0,32.63,24.3,4881.0,3314.0
491,2015.0,0.0,BEŞIKTAŞ A.Ş.,MEDIPOL BAŞAKŞEHIR FK,2 - 2,21.0,Draw,69.0,72.0,71.0,71.0,79.0,77.0,75.0,77.0,48.0,26.3,135.3,24.5,2716.0,18668.0
492,2015.0,1.0,ANTALYASPOR A.Ş.,ESKIŞEHIRSPOR,3 - 2,21.0,home,68.0,68.0,68.0,68.0,73.0,69.0,69.0,71.0,48.63,23.9,48.95,25.1,6815.0,9362.0
493,2015.0,-1.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,GAZIANTEPSPOR,0 - 1,21.0,away,69.0,68.0,69.0,69.0,71.0,70.0,69.0,70.0,36.68,23.5,35.95,26.9,3065.0,2394.0
494,2015.0,1.0,KAYSERISPOR,TRABZONSPOR A.Ş.,2 - 1,21.0,home,76.0,70.0,72.0,73.0,71.0,69.0,68.0,69.0,128.6,23.5,35.55,24.4,7696.0,4251.0
495,2015.0,1.0,MEDICANA SIVASSPOR,TORKU KONYASPOR,2 - 1,22.0,home,69.0,72.0,69.0,70.0,67.0,67.0,69.0,68.0,33.7,25.8,42.05,27.0,15871.0,4881.0
496,2015.0,1.0,ESKIŞEHIRSPOR,KASIMPAŞA A.Ş.,2 - 1,22.0,home,72.0,69.0,71.0,70.0,68.0,68.0,68.0,68.0,48.7,25.1,48.63,23.9,1950.0,6815.0
497,2015.0,0.0,FENERBAHÇE A.Ş.,BURSASPOR,0 - 0,22.0,Draw,71.0,72.0,72.0,72.0,79.0,76.0,76.0,77.0,89.38,23.9,195.38,24.5,11245.0,28589.0
498,2015.0,1.0,ÇAYKUR RIZESPOR A.Ş.,ANTALYASPOR A.Ş.,2 - 1,22.0,home,73.0,69.0,69.0,71.0,71.0,68.0,69.0,69.0,48.95,25.1,32.63,24.3,9362.0,3314.0
499,2015.0,0.0,MEDIPOL BAŞAKŞEHIR FK,AKHISAR BELEDIYE GENÇLIK VE SPOR,0 - 0,22.0,Draw,71.0,70.0,69.0,70.0,69.0,72.0,71.0,71.0,35.95,26.9,48.0,26.3,2394.0,2716.0
500,2015.0,1.0,TRABZONSPOR A.Ş.,GALATASARAY A.Ş.,2 - 1,22.0,home,70.0,75.0,73.0,75.0,76.0,70.0,72.0,73.0,136.0,25.6,128.6,23.5,18996.0,7696.0
501,2015.0,0.0,GAZIANTEPSPOR,KAYSERISPOR,2 - 2,22.0,Draw,71.0,69.0,68.0,69.0,69.0,68.0,69.0,69.0,35.55,24.4,36.68,23.5,4251.0,3065.0
502,2015.0,2.0,MERSIN IDMANYURDU,OSMANLISPOR FUTBOL KULÜBÜ,3 - 1,22.0,home,71.0,72.0,69.0,71.0,72.0,67.0,66.0,67.0,43.43,26.6,22.7,25.0,4186.0,5116.0
503,2015.0,1.0,GENÇLERBIRLIĞI,BEŞIKTAŞ A.Ş.,1 - 0,22.0,home,79.0,77.0,75.0,77.0,74.0,70.0,70.0,70.0,135.3,24.5,42.85,25.4,18668.0,2565.0
504,2015.0,1.0,KAYSERISPOR,MEDIPOL BAŞAKŞEHIR FK,1 - 0,23.0,home,69.0,72.0,71.0,71.0,71.0,69.0,68.0,69.0,48.0,26.3,35.55,24.4,2716.0,4251.0
505,2015.0,2.0,KASIMPAŞA A.Ş.,ÇAYKUR RIZESPOR A.Ş.,2 - 0,23.0,home,71.0,68.0,69.0,69.0,72.0,69.0,71.0,70.0,32.63,24.3,48.7,25.1,3314.0,1950.0
506,2015.0,-1.0,BURSASPOR,ESKIŞEHIRSPOR,0 - 1,23.0,away,68.0,68.0,68.0,68.0,71.0,72.0,72.0,72.0,48.63,23.9,89.38,23.9,6815.0,11245.0
507,2015.0,-2.0,TORKU KONYASPOR,MERSIN IDMANYURDU,0 - 2,23.0,away,72.0,67.0,66.0,67.0,69.0,72.0,69.0,70.0,22.7,25.0,33.7,25.8,5116.0,15871.0
508,2015.0,-1.0,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş.,1 - 2,23.0,away,76.0,70.0,72.0,73.0,71.0,72.0,69.0,71.0,128.6,23.5,43.43,26.6,7696.0,4186.0
509,2015.0,2.0,GALATASARAY A.Ş.,GAZIANTEPSPOR,2 - 0,23.0,home,69.0,68.0,69.0,69.0,70.0,75.0,73.0,75.0,36.68,23.5,136.0,25.6,3065.0,18996.0
510,2015.0,0.0,ANTALYASPOR A.Ş.,MEDICANA SIVASSPOR,0 - 0,23.0,Draw,67.0,67.0,69.0,68.0,73.0,69.0,69.0,71.0,42.05,27.0,48.95,25.1,4881.0,9362.0
511,2015.0,2.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,GENÇLERBIRLIĞI,3 - 1,23.0,home,74.0,70.0,70.0,70.0,71.0,70.0,69.0,70.0,42.85,25.4,35.95,26.9,2565.0,2394.0
512,2015.0,2.0,BEŞIKTAŞ A.Ş.,FENERBAHÇE A.Ş.,2 - 0,23.0,home,79.0,76.0,76.0,77.0,79.0,77.0,75.0,77.0,195.38,24.5,135.3,24.5,28589.0,18668.0
513,2015.0,1.0,MEDICANA SIVASSPOR,MERSIN IDMANYURDU,1 - 0,24.0,home,72.0,67.0,66.0,67.0,67.0,67.0,69.0,68.0,22.7,25.0,42.05,27.0,5116.0,4881.0
514,2015.0,0.0,GAZIANTEPSPOR,OSMANLISPOR FUTBOL KULÜBÜ,1 - 1,24.0,Draw,71.0,72.0,69.0,71.0,69.0,68.0,69.0,69.0,43.43,26.6,36.68,23.5,4186.0,3065.0
515,2015.0,-2.0,GENÇLERBIRLIĞI,KAYSERISPOR,0 - 2,24.0,away,71.0,69.0,68.0,69.0,74.0,70.0,70.0,70.0,35.55,24.4,42.85,25.4,4251.0,2565.0
516,2015.0,1.0,ÇAYKUR RIZESPOR A.Ş.,BURSASPOR,1 - 0,24.0,home,71.0,72.0,72.0,72.0,71.0,68.0,69.0,69.0,89.38,23.9,32.63,24.3,11245.0,3314.0
517,2015.0,0.0,MEDIPOL BAŞAKŞEHIR FK,GALATASARAY A.Ş.,3 - 3,24.0,Draw,70.0,75.0,73.0,75.0,69.0,72.0,71.0,71.0,136.0,25.6,48.0,26.3,18996.0,2716.0
518,2015.0,-3.0,FENERBAHÇE A.Ş.,AKHISAR BELEDIYE GENÇLIK VE SPOR,0 - 3,24.0,away,71.0,70.0,69.0,70.0,79.0,76.0,76.0,77.0,35.95,26.9,195.38,24.5,2394.0,28589.0
519,2015.0,2.0,TRABZONSPOR A.Ş.,TORKU KONYASPOR,2 - 0,24.0,home,69.0,72.0,69.0,70.0,76.0,70.0,72.0,73.0,33.7,25.8,128.6,23.5,15871.0,7696.0
520,2015.0,1.0,ANTALYASPOR A.Ş.,KASIMPAŞA A.Ş.,2 - 1,24.0,home,72.0,69.0,71.0,70.0,73.0,69.0,69.0,71.0,48.7,25.1,48.95,25.1,1950.0,9362.0
521,2015.0,2.0,ESKIŞEHIRSPOR,BEŞIKTAŞ A.Ş.,3 - 1,24.0,home,79.0,77.0,75.0,77.0,68.0,68.0,68.0,68.0,135.3,24.5,48.63,23.9,18668.0,6815.0
522,2015.0,1.0,MERSIN IDMANYURDU,TRABZONSPOR A.Ş.,1 - 0,25.0,home,76.0,70.0,72.0,73.0,72.0,67.0,66.0,67.0,128.6,23.5,22.7,25.0,7696.0,5116.0
523,2015.0,-1.0,BEŞIKTAŞ A.Ş.,ÇAYKUR RIZESPOR A.Ş.,1 - 2,25.0,away,71.0,68.0,69.0,69.0,79.0,77.0,75.0,77.0,32.63,24.3,135.3,24.5,3314.0,18668.0
524,2015.0,-1.0,TORKU KONYASPOR,GAZIANTEPSPOR,0 - 1,25.0,away,69.0,68.0,69.0,69.0,69.0,72.0,69.0,70.0,36.68,23.5,33.7,25.8,3065.0,15871.0
525,2015.0,-1.0,OSMANLISPOR FUTBOL KULÜBÜ,MEDIPOL BAŞAKŞEHIR FK,2 - 3,25.0,away,69.0,72.0,71.0,71.0,71.0,72.0,69.0,71.0,48.0,26.3,43.43,26.6,2716.0,4186.0
526,2015.0,0.0,GALATASARAY A.Ş.,GENÇLERBIRLIĞI,1 - 1,25.0,Draw,74.0,70.0,70.0,70.0,70.0,75.0,73.0,75.0,42.85,25.4,136.0,25.6,2565.0,18996.0
527,2015.0,1.0,KAYSERISPOR,FENERBAHÇE A.Ş.,1 - 0,25.0,home,79.0,76.0,76.0,77.0,71.0,69.0,68.0,69.0,195.38,24.5,35.55,24.4,28589.0,4251.0
528,2015.0,0.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,ESKIŞEHIRSPOR,3 - 3,25.0,Draw,68.0,68.0,68.0,68.0,71.0,70.0,69.0,70.0,48.63,23.9,35.95,26.9,6815.0,2394.0
529,2015.0,1.0,KASIMPAŞA A.Ş.,MEDICANA SIVASSPOR,1 - 0,25.0,home,67.0,67.0,69.0,68.0,72.0,69.0,71.0,70.0,42.05,27.0,48.7,25.1,4881.0,1950.0
530,2015.0,3.0,BURSASPOR,ANTALYASPOR A.Ş.,3 - 0,25.0,home,73.0,69.0,69.0,71.0,71.0,72.0,72.0,72.0,48.95,25.1,89.38,23.9,9362.0,11245.0
531,2015.0,0.0,ÇAYKUR RIZESPOR A.Ş.,AKHISAR BELEDIYE GENÇLIK VE SPOR,1 - 1,26.0,Draw,71.0,70.0,69.0,70.0,71.0,68.0,69.0,69.0,35.95,26.9,32.63,24.3,2394.0,3314.0
532,2015.0,0.0,ESKIŞEHIRSPOR,KAYSERISPOR,0 - 0,26.0,Draw,71.0,69.0,68.0,69.0,68.0,68.0,68.0,68.0,35.55,24.4,48.63,23.9,4251.0,6815.0
533,2015.0,1.0,ANTALYASPOR A.Ş.,BEŞIKTAŞ A.Ş.,1 - 0,26.0,home,79.0,77.0,75.0,77.0,73.0,69.0,69.0,71.0,135.3,24.5,48.95,25.1,18668.0,9362.0
534,2015.0,1.0,MEDICANA SIVASSPOR,TRABZONSPOR A.Ş.,1 - 0,26.0,home,76.0,70.0,72.0,73.0,67.0,67.0,69.0,68.0,128.6,23.5,42.05,27.0,7696.0,4881.0
535,2015.0,2.0,GENÇLERBIRLIĞI,OSMANLISPOR FUTBOL KULÜBÜ,3 - 1,26.0,home,71.0,72.0,69.0,71.0,74.0,70.0,70.0,70.0,43.43,26.6,42.85,25.4,4186.0,2565.0
536,2015.0,0.0,GAZIANTEPSPOR,MERSIN IDMANYURDU,0 - 0,26.0,Draw,72.0,67.0,66.0,67.0,69.0,68.0,69.0,69.0,22.7,25.0,36.68,23.5,5116.0,3065.0
537,2015.0,3.0,KASIMPAŞA A.Ş.,BURSASPOR,4 - 1,26.0,home,71.0,72.0,72.0,72.0,72.0,69.0,71.0,70.0,89.38,23.9,48.7,25.1,11245.0,1950.0
538,2015.0,0.0,MEDIPOL BAŞAKŞEHIR FK,TORKU KONYASPOR,1 - 1,26.0,Draw,69.0,72.0,69.0,70.0,69.0,72.0,71.0,71.0,33.7,25.8,48.0,26.3,15871.0,2716.0
539,2015.0,0.0,FENERBAHÇE A.Ş.,GALATASARAY A.Ş.,0 - 0,26.0,Draw,70.0,75.0,73.0,75.0,79.0,76.0,76.0,77.0,136.0,25.6,195.38,24.5,18996.0,28589.0
540,2015.0,1.0,GALATASARAY A.Ş.,ESKIŞEHIRSPOR,4 - 3,27.0,home,68.0,68.0,68.0,68.0,70.0,75.0,73.0,75.0,48.63,23.9,136.0,25.6,6815.0,18996.0
541,2015.0,-1.0,TORKU KONYASPOR,GENÇLERBIRLIĞI,0 - 1,27.0,away,74.0,70.0,70.0,70.0,69.0,72.0,69.0,70.0,42.85,25.4,33.7,25.8,2565.0,15871.0
542,2015.0,-1.0,TRABZONSPOR A.Ş.,GAZIANTEPSPOR,0 - 1,27.0,away,69.0,68.0,69.0,69.0,76.0,70.0,72.0,73.0,36.68,23.5,128.6,23.5,3065.0,7696.0
543,2015.0,-1.0,BURSASPOR,MEDICANA SIVASSPOR,1 - 2,27.0,away,67.0,67.0,69.0,68.0,71.0,72.0,72.0,72.0,42.05,27.0,89.38,23.9,4881.0,11245.0
544,2015.0,3.0,MERSIN IDMANYURDU,MEDIPOL BAŞAKŞEHIR FK,3 - 0,27.0,home,69.0,72.0,71.0,71.0,72.0,67.0,66.0,67.0,48.0,26.3,22.7,25.0,2716.0,5116.0
545,2015.0,0.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,ANTALYASPOR A.Ş.,2 - 2,27.0,Draw,73.0,69.0,69.0,71.0,71.0,70.0,69.0,70.0,48.95,25.1,35.95,26.9,9362.0,2394.0
546,2015.0,0.0,OSMANLISPOR FUTBOL KULÜBÜ,FENERBAHÇE A.Ş.,0 - 0,27.0,Draw,79.0,76.0,76.0,77.0,71.0,72.0,69.0,71.0,195.38,24.5,43.43,26.6,28589.0,4186.0
547,2015.0,0.0,KAYSERISPOR,ÇAYKUR RIZESPOR A.Ş.,0 - 0,27.0,Draw,71.0,68.0,69.0,69.0,71.0,69.0,68.0,69.0,32.63,24.3,35.55,24.4,3314.0,4251.0
548,2015.0,1.0,BEŞIKTAŞ A.Ş.,KASIMPAŞA A.Ş.,2 - 1,27.0,home,72.0,69.0,71.0,70.0,79.0,77.0,75.0,77.0,48.7,25.1,135.3,24.5,1950.0,18668.0
549,2015.0,-1.0,MEDICANA SIVASSPOR,GAZIANTEPSPOR,0 - 1,28.0,away,69.0,68.0,69.0,69.0,67.0,67.0,69.0,68.0,36.68,23.5,42.05,27.0,3065.0,4881.0
550,2015.0,0.0,ESKIŞEHIRSPOR,OSMANLISPOR FUTBOL KULÜBÜ,0 - 0,28.0,Draw,71.0,72.0,69.0,71.0,68.0,68.0,68.0,68.0,43.43,26.6,48.63,23.9,4186.0,6815.0
551,2015.0,1.0,FENERBAHÇE A.Ş.,TORKU KONYASPOR,2 - 1,28.0,home,69.0,72.0,69.0,70.0,79.0,76.0,76.0,77.0,33.7,25.8,195.38,24.5,15871.0,28589.0
552,2015.0,0.0,ÇAYKUR RIZESPOR A.Ş.,GALATASARAY A.Ş.,1 - 1,28.0,Draw,70.0,75.0,73.0,75.0,71.0,68.0,69.0,69.0,136.0,25.6,32.63,24.3,18996.0,3314.0
553,2015.0,-2.0,GENÇLERBIRLIĞI,MERSIN IDMANYURDU,1 - 3,28.0,away,72.0,67.0,66.0,67.0,74.0,70.0,70.0,70.0,22.7,25.0,42.85,25.4,5116.0,2565.0
554,2015.0,0.0,ANTALYASPOR A.Ş.,KAYSERISPOR,0 - 0,28.0,Draw,71.0,69.0,68.0,69.0,73.0,69.0,69.0,71.0,35.55,24.4,48.95,25.1,4251.0,9362.0
555,2015.0,0.0,MEDIPOL BAŞAKŞEHIR FK,TRABZONSPOR A.Ş.,1 - 1,28.0,Draw,76.0,70.0,72.0,73.0,69.0,72.0,71.0,71.0,128.6,23.5,48.0,26.3,7696.0,2716.0
556,2015.0,-1.0,KASIMPAŞA A.Ş.,AKHISAR BELEDIYE GENÇLIK VE SPOR,0 - 1,28.0,away,71.0,70.0,69.0,70.0,72.0,69.0,71.0,70.0,35.95,26.9,48.7,25.1,2394.0,1950.0
557,2015.0,1.0,BURSASPOR,BEŞIKTAŞ A.Ş.,3 - 2,28.0,home,79.0,77.0,75.0,77.0,71.0,72.0,72.0,72.0,135.3,24.5,89.38,23.9,18668.0,11245.0
558,2015.0,-1.0,TORKU KONYASPOR,ESKIŞEHIRSPOR,1 - 2,29.0,away,68.0,68.0,68.0,68.0,69.0,72.0,69.0,70.0,48.63,23.9,33.7,25.8,6815.0,15871.0
559,2015.0,2.0,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,4 - 2,29.0,home,73.0,69.0,69.0,71.0,70.0,75.0,73.0,75.0,48.95,25.1,136.0,25.6,9362.0,18996.0
560,2015.0,-1.0,BEŞIKTAŞ A.Ş.,MEDICANA SIVASSPOR,1 - 2,29.0,away,67.0,67.0,69.0,68.0,79.0,77.0,75.0,77.0,42.05,27.0,135.3,24.5,4881.0,18668.0
561,2015.0,-1.0,OSMANLISPOR FUTBOL KULÜBÜ,ÇAYKUR RIZESPOR A.Ş.,0 - 1,29.0,away,71.0,68.0,69.0,69.0,71.0,72.0,69.0,71.0,32.63,24.3,43.43,26.6,3314.0,4186.0
562,2015.0,3.0,MERSIN IDMANYURDU,FENERBAHÇE A.Ş.,4 - 1,29.0,home,79.0,76.0,76.0,77.0,72.0,67.0,66.0,67.0,195.38,24.5,22.7,25.0,28589.0,5116.0
563,2015.0,3.0,GAZIANTEPSPOR,MEDIPOL BAŞAKŞEHIR FK,4 - 1,29.0,home,69.0,72.0,71.0,71.0,69.0,68.0,69.0,69.0,48.0,26.3,36.68,23.5,2716.0,3065.0
564,2015.0,-2.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,BURSASPOR,0 - 2,29.0,away,71.0,72.0,72.0,72.0,71.0,70.0,69.0,70.0,89.38,23.9,35.95,26.9,11245.0,2394.0
565,2015.0,-1.0,KAYSERISPOR,KASIMPAŞA A.Ş.,1 - 2,29.0,away,72.0,69.0,71.0,70.0,71.0,69.0,68.0,69.0,48.7,25.1,35.55,24.4,1950.0,4251.0
566,2015.0,2.0,TRABZONSPOR A.Ş.,GENÇLERBIRLIĞI,3 - 1,29.0,home,74.0,70.0,70.0,70.0,76.0,70.0,72.0,73.0,42.85,25.4,128.6,23.5,2565.0,7696.0
567,2015.0,1.0,BURSASPOR,KAYSERISPOR,2 - 1,30.0,home,71.0,69.0,68.0,69.0,71.0,72.0,72.0,72.0,35.55,24.4,89.38,23.9,4251.0,11245.0
568,2015.0,3.0,ANTALYASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,3 - 0,30.0,home,71.0,72.0,69.0,71.0,73.0,69.0,69.0,71.0,43.43,26.6,48.95,25.1,4186.0,9362.0
569,2015.0,0.0,MEDICANA SIVASSPOR,MEDIPOL BAŞAKŞEHIR FK,2 - 2,30.0,Draw,69.0,72.0,71.0,71.0,67.0,67.0,69.0,68.0,48.0,26.3,42.05,27.0,2716.0,4881.0
570,2015.0,0.0,BEŞIKTAŞ A.Ş.,AKHISAR BELEDIYE GENÇLIK VE SPOR,3 - 3,30.0,Draw,71.0,70.0,69.0,70.0,79.0,77.0,75.0,77.0,35.95,26.9,135.3,24.5,2394.0,18668.0
571,2015.0,3.0,KASIMPAŞA A.Ş.,GALATASARAY A.Ş.,4 - 1,30.0,home,70.0,75.0,73.0,75.0,72.0,69.0,71.0,70.0,136.0,25.6,48.7,25.1,18996.0,1950.0
572,2015.0,-1.0,ESKIŞEHIRSPOR,MERSIN IDMANYURDU,1 - 2,30.0,away,72.0,67.0,66.0,67.0,68.0,68.0,68.0,68.0,22.7,25.0,48.63,23.9,5116.0,6815.0
573,2015.0,-4.0,FENERBAHÇE A.Ş.,TRABZONSPOR A.Ş.,0 - 4,30.0,away,76.0,70.0,72.0,73.0,79.0,76.0,76.0,77.0,128.6,23.5,195.38,24.5,7696.0,28589.0
574,2015.0,2.0,ÇAYKUR RIZESPOR A.Ş.,TORKU KONYASPOR,3 - 1,30.0,home,69.0,72.0,69.0,70.0,71.0,68.0,69.0,69.0,33.7,25.8,32.63,24.3,15871.0,3314.0
575,2015.0,-2.0,GENÇLERBIRLIĞI,GAZIANTEPSPOR,1 - 3,30.0,away,69.0,68.0,69.0,69.0,74.0,70.0,70.0,70.0,36.68,23.5,42.85,25.4,3065.0,2565.0
576,2015.0,0.0,GALATASARAY A.Ş.,BURSASPOR,1 - 1,31.0,Draw,71.0,72.0,72.0,72.0,70.0,75.0,73.0,75.0,89.38,23.9,136.0,25.6,11245.0,18996.0
577,2015.0,2.0,MERSIN IDMANYURDU,ÇAYKUR RIZESPOR A.Ş.,2 - 0,31.0,home,71.0,68.0,69.0,69.0,72.0,67.0,66.0,67.0,32.63,24.3,22.7,25.0,3314.0,5116.0
578,2015.0,4.0,KAYSERISPOR,BEŞIKTAŞ A.Ş.,4 - 0,31.0,home,79.0,77.0,75.0,77.0,71.0,69.0,68.0,69.0,135.3,24.5,35.55,24.4,18668.0,4251.0
579,2015.0,0.0,MEDIPOL BAŞAKŞEHIR FK,GENÇLERBIRLIĞI,0 - 0,31.0,Draw,74.0,70.0,70.0,70.0,69.0,72.0,71.0,71.0,42.85,25.4,48.0,26.3,2565.0,2716.0
580,2015.0,1.0,TRABZONSPOR A.Ş.,ESKIŞEHIRSPOR,1 - 0,31.0,home,68.0,68.0,68.0,68.0,76.0,70.0,72.0,73.0,48.63,23.9,128.6,23.5,6815.0,7696.0
581,2015.0,1.0,TORKU KONYASPOR,ANTALYASPOR A.Ş.,1 - 0,31.0,home,73.0,69.0,69.0,71.0,69.0,72.0,69.0,70.0,48.95,25.1,33.7,25.8,9362.0,15871.0
582,2015.0,3.0,GAZIANTEPSPOR,FENERBAHÇE A.Ş.,3 - 0,31.0,home,79.0,76.0,76.0,77.0,69.0,68.0,69.0,69.0,195.38,24.5,36.68,23.5,28589.0,3065.0
583,2015.0,0.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,MEDICANA SIVASSPOR,1 - 1,31.0,Draw,67.0,67.0,69.0,68.0,71.0,70.0,69.0,70.0,42.05,27.0,35.95,26.9,4881.0,2394.0
584,2015.0,0.0,OSMANLISPOR FUTBOL KULÜBÜ,KASIMPAŞA A.Ş.,1 - 1,31.0,Draw,72.0,69.0,71.0,70.0,71.0,72.0,69.0,71.0,48.7,25.1,43.43,26.6,1950.0,4186.0
585,2015.0,0.0,ESKIŞEHIRSPOR,GAZIANTEPSPOR,1 - 1,32.0,Draw,69.0,68.0,69.0,69.0,68.0,68.0,68.0,68.0,36.68,23.5,48.63,23.9,3065.0,6815.0
586,2015.0,1.0,GENÇLERBIRLIĞI,MEDICANA SIVASSPOR,2 - 1,32.0,home,67.0,67.0,69.0,68.0,74.0,70.0,70.0,70.0,42.05,27.0,42.85,25.4,4881.0,2565.0
587,2015.0,0.0,BURSASPOR,OSMANLISPOR FUTBOL KULÜBÜ,3 - 3,32.0,Draw,71.0,72.0,69.0,71.0,71.0,72.0,72.0,72.0,43.43,26.6,89.38,23.9,4186.0,11245.0
588,2015.0,6.0,ÇAYKUR RIZESPOR A.Ş.,TRABZONSPOR A.Ş.,6 - 0,32.0,home,76.0,70.0,72.0,73.0,71.0,68.0,69.0,69.0,128.6,23.5,32.63,24.3,7696.0,3314.0
589,2015.0,-1.0,ANTALYASPOR A.Ş.,MERSIN IDMANYURDU,0 - 1,32.0,away,72.0,67.0,66.0,67.0,73.0,69.0,69.0,71.0,22.7,25.0,48.95,25.1,5116.0,9362.0
590,2015.0,0.0,KAYSERISPOR,AKHISAR BELEDIYE GENÇLIK VE SPOR,1 - 1,32.0,Draw,71.0,70.0,69.0,70.0,71.0,69.0,68.0,69.0,35.95,26.9,35.55,24.4,2394.0,4251.0
591,2015.0,-1.0,BEŞIKTAŞ A.Ş.,GALATASARAY A.Ş.,0 - 1,32.0,away,70.0,75.0,73.0,75.0,79.0,77.0,75.0,77.0,136.0,25.6,135.3,24.5,18996.0,18668.0
592,2015.0,2.0,KASIMPAŞA A.Ş.,TORKU KONYASPOR,2 - 0,32.0,home,69.0,72.0,69.0,70.0,72.0,69.0,71.0,70.0,33.7,25.8,48.7,25.1,15871.0,1950.0
593,2015.0,1.0,FENERBAHÇE A.Ş.,MEDIPOL BAŞAKŞEHIR FK,2 - 1,32.0,home,69.0,72.0,71.0,71.0,79.0,76.0,76.0,77.0,48.0,26.3,195.38,24.5,2716.0,28589.0
594,2015.0,7.0,TRABZONSPOR A.Ş.,ANTALYASPOR A.Ş.,7 - 0,33.0,home,73.0,69.0,69.0,71.0,76.0,70.0,72.0,73.0,48.95,25.1,128.6,23.5,9362.0,7696.0
595,2015.0,0.0,TORKU KONYASPOR,BURSASPOR,1 - 1,33.0,Draw,71.0,72.0,72.0,72.0,69.0,72.0,69.0,70.0,89.38,23.9,33.7,25.8,11245.0,15871.0
596,2015.0,-1.0,MEDIPOL BAŞAKŞEHIR FK,ESKIŞEHIRSPOR,1 - 2,33.0,away,68.0,68.0,68.0,68.0,69.0,72.0,71.0,71.0,48.63,23.9,48.0,26.3,6815.0,2716.0
597,2015.0,0.0,MEDICANA SIVASSPOR,KAYSERISPOR,1 - 1,33.0,Draw,71.0,69.0,68.0,69.0,67.0,67.0,69.0,68.0,35.55,24.4,42.05,27.0,4251.0,4881.0
598,2015.0,1.0,GAZIANTEPSPOR,ÇAYKUR RIZESPOR A.Ş.,1 - 0,33.0,home,71.0,68.0,69.0,69.0,69.0,68.0,69.0,69.0,32.63,24.3,36.68,23.5,3314.0,3065.0
599,2015.0,7.0,MERSIN IDMANYURDU,KASIMPAŞA A.Ş.,7 - 0,33.0,home,72.0,69.0,71.0,70.0,72.0,67.0,66.0,67.0,48.7,25.1,22.7,25.0,1950.0,5116.0
600,2015.0,-1.0,GALATASARAY A.Ş.,AKHISAR BELEDIYE GENÇLIK VE SPOR,1 - 2,33.0,away,71.0,70.0,69.0,70.0,70.0,75.0,73.0,75.0,35.95,26.9,136.0,25.6,2394.0,18996.0
